id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4
61D0REiDNOLWr4WRc2zrsR,0.742,0.814,-4.57,0.441,0.0482,0.0,0.423,0.385,120.033,140109,0
580t2NTEMOuCHV1sN3uhyD,0.752,0.678,-5.421,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,9
3eR23VReFzcdmS7TYCrhCe,0.64,0.533,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,9
1F6oGPF75u9RuHH4BGx9Bf,0.624,0.685,-5.902,0.12,0.0105,2.22e-05,0.126,0.781,86.059,193147,5
5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,5
6I9VzXrHxO9rA9A5euc8Ak,0.774,0.838,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,198800,5
08bg5QA5OQ31h73avz0pXP,0.569,0.918,-2.509,0.0279,0.00241,2.98e-05,0.307,0.541,128.037,171328,4
3Sm4xtt7il1cfs3X8vN88c,0.65,0.967,-4.917,0.0836,0.0287,0.000147,0.386,0.264,128.012,157500,4
0hPuF2Z5fZjnuwYPvIdPC1,0.703,0.733,-3.598,0.0852,0.111,0.0,0.119,0.82,121.008,201600,5
2GgxS8bUT5G25QJTsfSv0R,0.559,0.777,-5.031,0.0432,0.31,0.0,0.105,0.329,87.016,231212,9
3528IXKpbb7OMjdjWYlbfD,0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,177280,4
2VhPOtIQw2UpQmRVevdviU,0.707,0.752,-4.401,0.0885,0.269,0.0,0.377,0.724,150.061,199373,5
2k0OtF8OWH9vYDp5z8K5go,0.542,0.713,-4.059,0.0812,0.00301,0.0,0.551,0.513,127.894,185880,7
4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,6
4kkeuVl6gF3RMqE4Nn5W3E,0.602,0.863,-5.423,0.0773,0.0178,0.0,0.389,0.732,150.183,206373,5
2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,-5.794,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,9
22VdIZQfgXJea34mQxlt81,0.705,0.769,-5.526,0.0425,0.113,0.0,0.105,0.583,107.949,213520,5
5jrdCoLpJSvHHorevXBATy,0.645,0.585,-6.122,0.0513,0.00314,0.0,0.165,0.353,131.931,215672,9
18AJRdgUoO9EYn11N7xzaT,0.733,0.65,-3.539,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,209160,9
3QdYxkiZu3ilLRHU6lXYvn,0.654,0.655,-7.388,0.106,0.0294,0.0,0.139,0.221,170.16,200106,4
3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,0
76cy1WJvNGJTj78UqeA5zr,0.836,0.544,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,9
0FZHD3qH4KYby9DEmzedmn,0.827,0.853,-5.58,0.0714,0.218,0.936,0.238,0.302,123.008,118349,10
4mdIgvRkq6F8Cfr0SsBlL0,0.472,0.908,-3.089,0.0751,0.0218,3.15e-06,0.172,0.221,127.992,165938,4
3khtCyuzc6LaAaxKVbARlK,0.766,0.658,-6.721,0.0449,0.136,0.0973,0.113,0.185,122.981,179792,9
38iU2jg98IZZEIJPrP7aWD,0.693,0.705,-5.747,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,9
0WeM70hkHomP10xHUup39A,0.739,0.864,-2.173,0.0666,0.014,4.53e-06,0.659,0.64,109.896,265960,7
6E11E0lT5Zy7yb6iT3y8DN,0.694,0.891,-2.94,0.0949,0.0562,0.0,0.561,0.563,97.939,214573,7
4NItpud8vLAt3ox3Wgfmoy,0.695,0.708,-8.395,0.0512,0.0663,0.0,0.0411,0.736,97.075,197067,5
4vS8VaBwJJV5Ry7UFIQuoo,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,7
2DbQpyXOWGsKW2R9zSvFq9,0.639,0.868,-5.613,0.0833,0.0159,0.255,0.249,0.123,128.096,154687,9
7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,-4.477,0.0471,0.0111,0.0,0.308,0.62,128.047,201160,5
6sy3LkhNFjJWlaeSMNwQ62,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,257840,9
3clsCV1f1E9u1Fge9ntulk,0.626,0.799,-6.612,0.046,0.000358,0.00155,0.36,0.369,98.992,274213,9
4oHCfvncVvZqkHL4RkPX3J,0.63,0.658,-4.992,0.157,0.164,0.000115,0.111,0.276,144.854,197793,9
1h2d0gzM9ZqiBYbc2bx22V,0.713,0.724,-3.769,0.0282,0.00215,0.0,0.0636,0.653,126.992,197187,5
113CqTH74b2jpFjPPU755D,0.919,0.528,-8.926,0.23,0.00979,5.59e-05,0.37,0.855,119.988,161496,8
0TRmtiR9q6XnYDzXmoMpGC,0.609,0.668,-4.515,0.0308,0.287,0.0104,0.0974,0.212,82.975,228434,9
5E5MqaS6eOsbaJibl3YeMZ,0.426,0.224,-8.683,0.0391,0.948,0.0,0.112,0.399,85.728,230480,3
7jUBj3nZfs0dRqr68b4yxy,0.694,0.602,-7.358,0.0276,0.472,0.0982,0.109,0.329,104.997,164008,9
2aFiaMXmWsM3Vj72F9ksBl,0.774,0.764,-5.445,0.0518,0.156,0.0,0.0383,0.912,118.997,219147,5
3dNjUFt6EFU4Gq6Q5vfJqf,0.611,0.701,-5.235,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027,229656,4
4VrWlk8IQxevMvERoX08iC,0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,4
0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,4
1kJTU5px3dSVk6NgO84qs0,0.653,0.365,-10.213,0.0283,0.746,0.0,0.243,0.294,90.094,209333,3
5XsJl0ZlufrT0EVaDDtBLn,0.788,0.703,-5.986,0.127,0.0753,6.13e-05,0.333,0.442,104.049,183280,9
5QrvxcbduPMIOZkBjgE6tp,0.778,0.877,-3.619,0.0562,0.146,0.0149,0.352,0.739,125.974,164762,5
6ihL9TjfRjadfEePzXXyVF,0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,9
5xYYuDMeyqbHAY8tcrOC4R,0.598,0.604,-6.347,0.0367,0.0172,0.0,0.063,0.221,176.027,191293,4
4fixebDZAVToLbUCuEloa2,0.724,0.695,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,9
6kwAbEjseqBob48jCus7Sz,0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4
4DTzDobbyCxAX4LlOthANG,0.611,0.796,-5.408,0.057,0.283,7.32e-06,0.162,0.527,140.041,204000,4
5jzKL4BDMClWqRguW5qZvh,0.719,0.798,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,227741,5
06lEEwDNIo9vfel8GcsEHV,0.663,0.809,-7.219,0.0366,0.0677,0.0133,0.281,0.385,125.009,181714,9
2D7Ucb8NrAH01A7UhMlFlQ,0.735,0.941,-4.393,0.0547,0.0278,0.0496,0.111,0.741,125.999,169020,5
6JV2JOEocMgcZxYSZelKcc,0.666,0.83,-5.715,0.0751,0.0123,0.0,0.191,0.702,113.03,236002,5
79z9QkhHePTFsSeVw9uyj0,0.632,0.639,-5.938,0.0259,0.00143,0.0,0.221,0.733,95.506,196893,5
2I8U4alHqlxAZN8Wpc9jf6,0.875,0.631,-3.475,0.099,0.00542,2.54e-06,0.127,0.549,120.003,272080,9
4wfGKlJXR3Nthjz4Il0ncM,0.618,0.62,-7.526,0.0468,0.494,0.064,0.219,0.801,172.152,309160,4
3smNEkvYPv6yg9t5fbYKR7,0.471,0.646,-4.37,0.309,0.132,0.0,0.249,0.415,126.17,190341,0
2aFiaMXmWsM3Vj72F9ksBl,0.774,0.764,-5.445,0.0518,0.156,0.0,0.0383,0.912,118.997,219147,5
27RAfEoM7qX8vjNdctZXD4,0.74,0.626,-9.545,0.427,0.322,0.0,0.21,0.557,97.959,169858,8
2iuZJX9X9P0GKaE93xcPjk,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,5
4SRqDmPxYX0pUb5B5ut2Ri,0.452,0.574,-8.336,0.31,0.246,0.0,0.189,0.58,92.791,207187,8
4S5b3wwIXpVNvY2jeIQdKu,0.677,0.671,-4.905,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,7
1GH5tpvz5g1ZGKNBPBWkTm,0.751,0.648,-5.394,0.241,0.159,0.0,0.0508,0.678,90.987,208093,8
3husjxyCMBvNeiTEcrpPSe,0.588,0.391,-8.596,0.0334,0.839,0.0,0.195,0.349,144.053,224630,3
0FE9t6xYkqWXU2ahLh6D8X,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,1
3u5X4i9slPJPDgSnFShmiG,0.65,0.542,-11.762,0.065,0.0864,0.017,0.117,0.34,127.996,170747,9
74PyndGWYtfs86n60lAsYW,0.64,0.977,-5.369,0.0555,0.00461,1.68e-05,0.371,0.493,142.019,199120,4
34AMHq4j8ObJSdgZ5XrHFT,0.657,0.89,-6.1,0.105,0.0125,0.00979,0.0959,0.413,115.099,188609,9
0vg4WnUWvze6pBOJDTq99k,0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,1
30iwQrZ7eqb7W8s7potN3h,0.666,0.715,-9.445,0.0456,0.0325,0.0283,0.0845,0.699,122.244,188013,5
22PMfvdz35fFKYnJyMn077,0.621,0.82,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4
70IIMYxTN9ZwtQMURX4mQQ,0.832,0.711,-4.48,0.198,0.147,1.32e-06,0.239,0.368,104.037,147692,9
0KM2y796j63t5RHhvRUxld,0.694,0.694,-8.21,0.0328,0.058,0.0126,0.129,0.608,121.876,270000,5
6BaCraQ9xeLYg4Sb9TBT2X,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,5
2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,-6.262,0.0342,0.407,0.0,0.107,0.349,119.964,221360,9
0ofbQMrRDsUaVKq2mGLEAb,0.768,0.517,-4.323,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216897,9
6aC5XzyYTnxmkhAds56z2C,0.509,0.81,-5.951,0.0842,0.00372,0.0,0.69,0.36,123.055,211970,7
1uXbwHHfgsXcUKfSZw5ZJ0,0.732,0.899,-4.237,0.143,0.00496,4.64e-05,0.372,0.759,127.091,236093,5
0ADG9OgdVTL7fgREP75BrZ,0.576,0.782,-4.825,0.0296,0.00778,0.0,0.285,0.355,141.153,224031,4
2dIGFrv4mljwdyrszh4pjv,0.641,0.706,-11.807,0.0333,0.0317,0.000805,0.206,0.404,125.974,188948,9
1NrJYpdAi7uosDRPmSYrsG,0.593,0.74,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107,9
34gCuhDGsG4bRPIf9bb02f,0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,281560,1
5B3UK9FclS6qTVcrYk9lRP,0.653,0.897,-3.519,0.0319,0.000219,0.0136,0.112,0.043,128.026,197674,9
0AH6WMe3OlAlUb5miXt2FQ,0.789,0.716,-4.241,0.0432,0.129,1.07e-05,0.069,0.611,125.906,235493,5
5rwdhliMmo0aAQ08vU0AOZ,0.742,0.713,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,5
58rFzMvW9kxNwMtGTgBQoP,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,7
47Slg6LuqLaX0VodpSCvPt,0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,9
7pQ4aLqPhmY9YTZ2EmCq9n,0.71,0.54,-10.135,0.159,0.233,0.00143,0.348,0.373,128.008,236260,9
3UN6cIn3VIyg0z1LCuFSum,0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133,9
5k4WJoV4jzzIxl8tamc2he,0.723,0.925,-4.239,0.0502,0.0248,0.000289,0.101,0.781,127.029,195133,5
6YUTL4dYpB9xZO5qExPf05,0.596,0.856,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,5
7evPpWWu01Klxi0KlPxR17,0.568,0.686,-4.901,0.0903,0.133,0.0,0.11,0.4,148.294,208733,4
66ZcOcouenzZEnzTJvoFmH,0.756,0.77,-3.502,0.0343,0.191,0.0,0.178,0.73,119.961,246467,5
6LoQHIo74tOzQ8EsLEkhgF,0.546,0.787,-4.1,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,5
2BOqDYLOJBiMOXShCV1neZ,0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285,3
5y69gQtK33qxb8a24ACkCy,0.559,0.845,-3.871,0.0379,0.222,0.0,0.164,0.304,94.915,237493,9
7fa9MBXhVfQ8P8Df9OEbD8,0.851,0.541,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,235545,9
6UofkwvRPHUwq9iEG9VMEK,0.66,0.55,-7.251,0.0649,0.229,0.0,0.0913,0.392,125.968,213338,9
68jqcYs5XSkAxTfoa5JYXQ,0.596,0.73,-4.091,0.151,0.24,0.0,0.325,0.525,85.979,192560,9
514rhnksEwHUh6LxXsQ4Y9,0.6,0.683,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,210240,9
54l9GJGQ1UCFKe2tzt1Vxt,0.607,0.74,-4.793,0.172,0.0829,0.0,0.105,0.219,108.05,189401,9
4rvtlpAeDuOn4baUJPCEhy,0.579,0.871,-3.385,0.109,0.0679,0.0,0.353,0.601,139.841,229467,4
5bcTCxgc7xVfSaMV3RuVke,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,5
5HuqzFfq2ulY1iBAW5CxLe,0.799,0.586,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,9
12VWzyPDBCc8fqeWCAfNwR,0.792,0.625,-5.609,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,9
2YMyVYNLmFDD0KGtNkkgFa,0.776,0.741,-5.804,0.041,0.0506,0.0,0.0701,0.854,120.079,202480,5
5LOaKdW9D2Gl9neAN94NbR,0.445,0.59,-6.747,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,237547,4
094RugjgLW6CdPLOJctBZ3,0.659,0.911,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,169866,5
5vL0yvddknhGj7IrBc6UTj,0.69,0.636,-6.028,0.0457,0.0203,0.0,0.147,0.8,96.0,204285,5
5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,8
4ROTEqZbUtCkXdSJXh3ctr,0.699,0.76,-3.173,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,5
1CZOrmHUUjeDP7N2B4Ba6S,0.696,0.921,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,5
1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,-6.932,0.0371,0.548,0.000115,0.0989,0.748,129.059,244885,1
0XRsFxbUeG5w5RX5dDSNie,0.709,0.737,-6.515,0.0359,0.0434,0.736,0.0951,0.707,125.073,180495,10
1YiD079ne2nl9TEOrw43Gh,0.585,0.836,-4.572,0.134,0.00991,0.0,0.0448,0.579,173.934,275987,4
6RpzB5lxnqKwK1tHuLUVGZ,0.812,0.614,-5.063,0.0484,0.0595,1.62e-05,0.394,0.11,115.03,189228,9
6QfS2wq5sSC1xAJCQsTSlj,0.575,0.33,-6.557,0.031,0.416,0.0,0.0872,0.277,95.801,217213,9
78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,-5.662,0.0501,0.875,0.0,0.13,0.354,205.846,188238,3
2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,182161,3
6kxXgUyPMsP43mbXAMVjWY,0.653,0.821,-8.318,0.0431,0.0265,0.00589,0.236,0.14,128.109,159287,9
5maiCdBRKITzSbx4mdyy8r,0.793,0.645,-9.815,0.0443,0.531,0.00021,0.1,0.365,115.98,184138,9
2JzZzZUQj3Qff7wapcbKjc,0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,9
1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,3
2YlZnw2ikdb837oKMKjBkW,0.63,0.53,-7.259,0.0434,0.4,0.0,0.177,0.417,108.038,225053,9
4hQ6UGyWQIGJmHSo0J88JW,0.601,0.724,-4.856,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,9
4WzhjxvLP95y7AMDy0Atwb,0.481,0.267,-9.249,0.0339,0.8,0.0,0.249,0.137,117.64,227693,3
5qRPSY1k0SSnLlsG3qzCs5,0.715,0.965,-7.503,0.0648,0.178,0.8,0.106,0.367,165.006,93884,10
3T7ZHIgO30bKeASQppPtM6,0.661,0.943,-2.52,0.0392,0.0188,0.000231,0.272,0.71,128.16,198281,5
1RqAQdolASl7InSLH8dEbr,0.84,0.83,-5.217,0.148,0.0313,0.0551,0.073,0.695,124.988,207845,5
5IR4eSVnuXPu8pJtQuzC5I,0.655,0.899,-2.314,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,175238,5
7wch5iJo4JFtmrRfPVUBr1,0.678,0.355,-10.102,0.0354,0.676,0.17,0.0912,0.158,80.982,183648,3
5PsMbxhgWpJMsouEfDTX6r,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,233478,5
3oeBaOmuWeNPjCVpWPjUvg,0.572,0.802,-5.286,0.0412,0.0125,0.000101,0.135,0.555,174.03,193103,4
1FvOiE8MGWB8MUCAPvro3h,0.754,0.652,-4.924,0.0308,0.174,0.0,0.113,0.474,95.006,192013,9
4qjDMhpqlSQABkLD9lmAxi,0.42,0.435,-6.437,0.0396,0.573,0.000113,0.11,0.165,84.088,172724,3
0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,213827,3
4k80K0b6KZ2QjAYkXON7q6,0.597,0.919,-2.954,0.0439,0.000145,0.0,0.282,0.729,113.991,255587,5
6zTfkjNNQKcGfjJa5cKTkq,0.669,0.8,-5.609,0.117,0.358,0.0,0.241,0.179,105.052,170310,9
6NWq3JOKCQ21Av7y2q5RFb,0.672,0.628,-7.203,0.0856,0.192,0.587,0.333,0.159,60.045,185005,10
2tmOwjRr3ZzEPtwIgCoM0s,0.604,0.851,-7.593,0.0405,0.00136,0.000228,0.167,0.144,127.97,214224,4
3cHyrEgdyYRjgJKSOiOtcS,0.581,0.963,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,5
0C4ejWmOTMv8vuYj85mf8m,0.767,0.682,-5.02,0.042,0.0113,0.00016,0.104,0.833,127.975,243533,5
0Mr2nNmm3OH8QAT5UGOLbA,0.81,0.652,-10.595,0.186,0.0943,0.000502,0.105,0.607,160.114,218250,0
7amhfTaV9f9u6gPRtD6kPT,0.705,0.494,-8.83,0.0398,0.233,0.0,0.0825,0.287,113.085,268533,9
3E5XrOtqMAs7p2wKhwgOjf,0.818,0.732,-4.474,0.0334,0.0335,4.95e-05,0.19,0.679,119.002,241933,5
5HbCnVLXRyZVxnreOPgJCK,0.56,0.959,-2.433,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,4
0874CiZj1X2vZf7TtYTTPC,0.776,0.592,-7.507,0.0765,0.191,0.464,0.138,0.43,123.017,171707,10
7wqSzGeodspE3V6RBD5W8L,0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,9
6x9tZAjVe9L20ofvvo9afH,0.677,0.879,-4.361,0.0426,0.0184,0.000162,0.0768,0.725,112.026,170893,5
4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,-3.206,0.161,0.191,0.0,0.298,0.53,129.024,252307,5
5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
0HFx7PLqzGxSfN59j3UHmR,0.775,0.68,-5.508,0.0629,0.00906,0.0,0.109,0.656,114.025,207719,5
0kUMtZVaYb7EETkBdrEXXA,0.638,0.832,-5.039,0.049,0.141,0.0,0.113,0.648,124.071,227893,5
3dXPYSI6qUKXKahgHbuN30,0.668,0.758,-9.36,0.0823,0.121,0.624,0.332,0.0594,114.957,252429,10
2etqFHUtEaLNXFWDpE9sRl,0.814,0.788,-5.9,0.113,0.0285,0.00019,0.0691,0.46,123.01,240000,9
5PUvinSo4MNqW7vmomGRS7,0.861,0.504,-7.707,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,263053,1
4ngLDnC9X0ARJATJTXljdC,0.849,0.812,-4.603,0.0746,0.111,3.19e-06,0.0946,0.795,119.002,237200,5
35HJeLRM1izdWhobeTOP7f,0.814,0.728,-5.44,0.0583,0.0242,0.0875,0.612,0.962,109.983,202364,7
0U10zFw4GlBacOy9VDGfGL,0.735,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,215227,5
3SR72eMiFDPIxMJc4587yN,0.808,0.364,-12.306,0.0753,0.0404,0.947,0.106,0.0484,105.036,267292,10
4VC5nFbYO4avKksJ9jN4pY,0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,9
1caTqvWIUlkpY122g17GIm,0.59,0.818,-7.688,0.0513,0.0213,0.000485,0.0809,0.171,120.288,185000,9
1LmN9SSHISbtp9LoaR5ZVJ,0.739,0.756,-4.828,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,5
2GblQ918RbkOs4Yo1Rpkcj,0.727,0.76,-5.114,0.0297,0.13,0.0,0.0584,0.54,104.941,228141,5
1nInOsHbtotAmEOQhtvnzP,0.562,0.939,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044,221947,5
0Oe49j06Bjrxs8PltuVeaW,0.758,0.686,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907,9
0TDLuuLlV54CkRRUOahJb4,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040,4
3yvZ1VUso9Xi7EvIyLaj4o,0.636,0.436,-9.524,0.139,0.112,0.0,0.135,0.331,84.804,190185,9
2EBCVPNAG46nbgs6jXPGvv,0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.751,125.008,210627,5
3E7dfMvvCLUddWissuqMwr,0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,9
4XNrMwGx1SqP01sqkGTDmo,0.718,0.82,-3.453,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467,5
7in46wlBseKBTcLi6lyhF9,0.71,0.851,-4.241,0.318,0.112,0.0,0.199,0.822,130.014,199493,0
6DvgsZ0NiEPV9qYM931T1F,0.825,0.832,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021,220627,5
6MAdEUilV2p9RQUqE5bMAK,0.757,0.547,-4.573,0.0355,0.0115,0.0,0.0445,0.793,126.977,231693,5
0eqH0ALoDQevq59YcQ53KE,0.926,0.916,-2.221,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,5
3LlAyCYU26dvFZBDUIMb7a,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,9
3zkWCteF82vJwv0hRLba76,0.746,0.754,-6.684,0.0676,0.0152,0.0,0.0486,0.746,149.882,206880,5
7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,-5.352,0.153,0.0192,8.83e-06,0.159,0.625,103.008,193920,5
3ydfhgIZIc2j39NLIhpJpq,0.693,0.879,-3.988,0.0578,0.193,0.0,0.124,0.753,127.457,223694,5
0Mn3amMRMoabaoTf1Publ4,0.594,0.749,-6.251,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,4
41Fflg7qHiVOD6dEPvsCzO,0.884,0.765,-3.865,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,5
4Ub8UsjWuewQrPhuepfVpd,0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,5
76hfruVvmfQbw0eYn1nmeC,0.774,0.753,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,5
2oxtQ84p1j5GmyzmD50Lq0,0.856,0.754,-2.728,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,5
4i2zhg5fHx4kSwaycOPJqH,0.541,0.785,-4.199,0.0364,0.00631,0.0,0.135,0.503,174.088,193733,4
55h7vJchibLdUkxdlX3fK7,0.874,0.692,-5.28,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,5
2zFF6jG5hQArbzcXz3KUWk,0.583,0.61,-5.639,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,9
2l8w0zZVn4AZNuzrht7MRT,0.475,0.606,-6.646,0.0346,0.247,0.0,0.125,0.282,94.994,252534,9
3AFfyUXTfj12PgrOkZiiJo,0.748,0.819,-4.032,0.198,0.13,0.0,0.111,0.792,110.645,187973,5
3KZcrZ36LW9RnChK1iIkth,0.688,0.532,-8.361,0.0875,0.0356,3.08e-06,0.172,0.565,164.068,223079,4
03UrZgTINDqvnUMbbIMhql,0.727,0.937,-2.871,0.286,0.00417,0.0,0.091,0.749,132.067,219493,0
5Ux410GeRXrojeP0vUPx6v,0.561,0.667,-5.191,0.0508,0.586,0.0,0.116,0.385,128.962,241688,4
4RXpgGM7A4Hg7cFBoH5KyF,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4
42ydLwx4i5V49RXHOozJZq,0.319,0.739,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169,230227,4
0AS63m1wHv9n4VVRizK6Hc,0.555,0.662,-4.952,0.0827,0.125,0.0,0.111,0.356,148.128,208733,4
5PKWUDfQFtc5qqo8cs1gQp,0.603,0.67,-3.882,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,242974,9
2P4OICZRVAQcYAV2JReRfj,0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,230613,4
23L5CiUhw2jV1OIMwthR3S,0.501,0.519,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99,195707,7
3KoTtGEDiBwUWzdRQVh9lh,0.651,0.812,-3.797,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,7
5OMwQFBcte0aWFJFqrr5oj,0.755,0.832,-2.741,0.116,0.0746,1.27e-06,0.291,0.735,120.032,199693,5
0x4KuMldlnPMniT86Cmyep,0.772,0.648,-6.222,0.0612,0.161,0.0,0.269,0.741,129.966,225560,5
4nS1sut0R2mgmFitKIShVe,0.702,0.705,-6.665,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,213445,5
6qYGUxPjQt5PJtWdiNppZx,0.535,0.887,-3.106,0.0449,0.000304,2.23e-06,0.257,0.445,126.01,215160,4
